date,Cycle,TempAvg
04/02/2013,20182,5.699999999999999
04/03/2013,19057,3.7
04/04/2013,16631,2
04/05/2013,20048,5.7
04/06/2013,20879,7.15
04/07/2013,22178,7.95
04/08/2013,25830,7.9
04/09/2013,18489,7.850000000000001
04/10/2013,23784,7.850000000000001
04/11/2013,20463,9.35
04/12/2013,16751,9.300000000000001
4/13/2013,12932,11.15
4/14/2013,30717,16.75
4/15/2013,29513,13
4/16/2013,27426,13.95
4/17/2013,27504,15.5
4/18/2013,25484,11.45
4/19/2013,26933,9.800000000000001
4/20/2013,30586,9.949999999999999
4/21/2013,27502,11.5
4/22/2013,30037,12.2
4/23/2013,32979,17.15
4/24/2013,32251,17.1
4/25/2013,33983,18.1
4/26/2013,25615,9.949999999999999
4/27/2013,19828,8.65
4/28/2013,23412,10.25
4/29/2013,32687,11.85
4/30/2013,30706,10.95
05/01/2013,28958,12
05/02/2013,28670,13.5
05/03/2013,28277,15.85
05/04/2013,18289,14.3
05/05/2013,23875,15.75
05/06/2013,29365,17.55
05/07/2013,29230,17.35
05/08/2013,24162,14.65
05/09/2013,22240,12.3
05/10/2013,23802,14.5
05/11/2013,15863,10.3
05/12/2013,15601,13
5/13/2013,25117,11.75
5/14/2013,17173,10.4
5/15/2013,22274,11.1
5/16/2013,23891,12.1
5/17/2013,22462,10.7
5/18/2013,21233,13.15
5/19/2013,23499,14.5
5/20/2013,26187,15.2
5/21/2013,26280,12.8
5/22/2013,24993,12.25
5/23/2013,22620,8.699999999999999
5/24/2013,11606,7.95
5/25/2013,20088,11.6
5/26/2013,26669,15.35
5/27/2013,26072,14.05
5/28/2013,13825,10.95
5/29/2013,19856,11.6
5/30/2013,20269,13.5
5/31/2013,26211,17.25
06/01/2013,21890,15
06/02/2013,26634,16.3
06/03/2013,26998,14.95
06/04/2013,26690,17.15
06/05/2013,26350,16.5
06/06/2013,26985,17.75
06/07/2013,24340,17.5
06/08/2013,24065,14.85
06/09/2013,19009,12.85
06/10/2013,24631,13.6
06/11/2013,21899,16.1
06/12/2013,19776,16.25
6/13/2013,21674,15.9
6/14/2013,24351,16.6
6/15/2013,14130,14.45
6/16/2013,19524,15
6/17/2013,25761,18.7
6/18/2013,25396,18.55
6/19/2013,25834,23.45
6/20/2013,24589,19.15
6/21/2013,24373,18.7
6/22/2013,17171,16.1
6/23/2013,18568,15.5
6/24/2013,24865,15.4
6/25/2013,26214,17.35
6/26/2013,25213,19.1
6/27/2013,22395,16.55
6/28/2013,18639,18.35
6/29/2013,25588,18.4
6/30/2013,30495,22.35
07/01/2013,25152,17.2
07/02/2013,23389,16.25
07/03/2013,23542,19
07/04/2013,24668,20.85
07/05/2013,28729,22.05
07/06/2013,29824,24.6
07/07/2013,28527,24.65
07/08/2013,27644,23.3
07/09/2013,27522,22.3
07/10/2013,25702,19.55
07/11/2013,25287,18.8
07/12/2013,27441,19.6
7/13/2013,29208,26.3
7/14/2013,29238,26.55
7/15/2013,27750,26.45
7/16/2013,27549,27.2
7/17/2013,26885,26.65
7/18/2013,26418,24.45
7/19/2013,29093,25.4
7/20/2013,24677,21.75
7/21/2013,27315,22.55
7/22/2013,26728,27.85
7/23/2013,24468,24.75
7/24/2013,25977,23.6
7/25/2013,25168,21.65
7/26/2013,28646,23.4
7/27/2013,22421,23.35
7/28/2013,25572,21.5
7/29/2013,24485,19.65
7/30/2013,17583,18.9
7/31/2013,22097,21.4
08/01/2013,30987,29
08/02/2013,25833,22.25
08/03/2013,33199,21
08/04/2013,33164,21
08/05/2013,24004,20.25
08/06/2013,29782,19.25
08/07/2013,29109,20.1
08/08/2013,30044,21.7
08/09/2013,25013,21.5
08/10/2013,27383,19.5
08/11/2013,30037,20.5
08/12/2013,30580,19.85
8/13/2013,27372,16.75
8/14/2013,27618,20.1
8/15/2013,27466,21.2
8/16/2013,22646,20.2
8/17/2013,22713,18.85
8/18/2013,27352,21.3
8/19/2013,31319,19.2
8/20/2013,29691,21.65
8/21/2013,29180,23.7
8/22/2013,19886,20
8/23/2013,27154,23.65
8/24/2013,6962,17.65
8/25/2013,21977,20
8/26/2013,27903,20.15
8/27/2013,26121,19.35
8/28/2013,28114,19.85
8/29/2013,28113,21.25
8/30/2013,27543,22.2
8/31/2013,28164,17.8
09/01/2013,26655,18.55
09/02/2013,29775,21.45
09/03/2013,27944,20.9
09/04/2013,29032,21.9
09/05/2013,28948,25
09/06/2013,19029,15.45
09/07/2013,20932,14.4
09/08/2013,20149,13.85
09/09/2013,17060,11.4
09/10/2013,21701,14.65
09/11/2013,20309,14.75
09/12/2013,20890,16.6
9/13/2013,13984,17.35
9/14/2013,12756,11.65
9/15/2013,5384,13.95
9/16/2013,20800,12.55
9/17/2013,16272,12.8
9/18/2013,21972,13.7
9/19/2013,16139,14.2
9/20/2013,23782,15.25
9/21/2013,21597,16.6
9/22/2013,25289,15.95
9/23/2013,25278,16.6
9/24/2013,25293,18.15
9/25/2013,24439,18.85
9/26/2013,24826,16.6
9/27/2013,24830,15.75
9/28/2013,21314,17.55
9/29/2013,23010,16.25
9/30/2013,25699,16.3
10/01/2013,25781,15.75
10/02/2013,25241,17.95
10/03/2013,23528,17.65
10/04/2013,26124,18.15
10/05/2013,27678,15.3
10/06/2013,33477,14.6
10/07/2013,27408,16.45
10/08/2013,25657,18.65
10/09/2013,25190,13.4
10/10/2013,21962,10.3
10/11/2013,15394,12.4
10/12/2013,20528,10.35
10/13/2013,9404,9.800000000000001
10/14/2013,19482,10.65
10/15/2013,22906,10.65
10/16/2013,19581,12.35
10/17/2013,23509,14.25
10/18/2013,24471,15.25
10/19/2013,20948,15.5
10/20/2013,15151,14.35
10/21/2013,21936,16.6
10/22/2013,20716,15.95
10/23/2013,23007,12.95
10/24/2013,24639,14.25
10/25/2013,23270,17.6
10/26/2013,20399,15.6
10/27/2013,20794,14.55
10/28/2013,14942,11.4
10/29/2013,21452,9.199999999999999
10/30/2013,23537,10.5
10/31/2013,18704,12.1
11/01/2013,23208,12.8
11/02/2013,24380,13.2
11/03/2013,22480,10.1
11/04/2013,24414,6.9
11/05/2013,21661,10.65
11/06/2013,20015,12.55
11/07/2013,24114,8.85
11/08/2013,17101,8.399999999999999
11/09/2013,10750,5.45
11/10/2013,16795,5.45
11/11/2013,17219,10.95
11/12/2013,21920,8.1
11/13/2013,23895,6.3
11/14/2013,22528,7.600000000000001
11/15/2013,23459,5.7
11/16/2013,23840,5.4
11/17/2013,21204,9.15
11/18/2013,22130,8.65
11/19/2013,22758,2.6
11/20/2013,15305,5.15
11/21/2013,19953,6.35
11/22/2013,21124,6.3
11/23/2013,21044,4.75
11/24/2013,18038,6.800000000000001
11/25/2013,22963,6.1
11/26/2013,22910,4.05
11/27/2013,21967,8.65
11/28/2013,22055,9.050000000000001
11/29/2013,21792,8.5
11/30/2013,21102,6.35
12/01/2013,27930,7.15
12/02/2013,32159,8.350000000000001
12/03/2013,31044,5.6
12/04/2013,29444,4.15
12/05/2013,28596,7.4
12/06/2013,30180,5.800000000000001
12/07/2013,29398,7.800000000000001
12/08/2013,31162,9.25
12/09/2013,32690,7
12/10/2013,31313,4.899999999999999
12/11/2013,28083,1.35
12/12/2013,30280,4.3
12/13/2013,27593,10.2
12/14/2013,30290,6.65
12/15/2013,20378,9.25
12/16/2013,22616,10.75
12/17/2013,24026,5.4
12/18/2013,25403,8.4
12/19/2013,27637,6.7
12/20/2013,29405,6.25
12/21/2013,12440,11.35
12/22/2013,21971,8
12/23/2013,10210,10.45
12/24/2013,9489,7.25
12/25/2013,40640,4.7
12/26/2013,11935,2.7
12/27/2013,11818,8.899999999999999
12/28/2013,22676,5.25
12/29/2013,26116,3.3
12/30/2013,13742,8
12/31/2013,11776,7.65
01/01/2014,5952,9.75
01/02/2014,21545,8.5
01/03/2014,16340,8.449999999999999
01/04/2014,13476,7.1
01/05/2014,20633,5.4
01/06/2014,18539,10.8
01/07/2014,23355,10.4
01/08/2014,27175,10.35
01/09/2014,26051,7.1
01/10/2014,26438,5.35
01/11/2014,30606,4.100000000000001
01/12/2014,26998,3.8
1/13/2014,25126,7.399999999999999
1/14/2014,27785,3.65
1/15/2014,26431,10.5
1/16/2014,25648,8.5
1/17/2014,24446,7.800000000000001
1/18/2014,29825,9.199999999999999
1/19/2014,36233,4.85
1/20/2014,30061,4.350000000000001
1/21/2014,29125,5.699999999999999
1/22/2014,28922,8.050000000000001
1/23/2014,27204,5.9
1/24/2014,27004,6.05
1/25/2014,28341,9.050000000000001
1/26/2014,15833,5.95
1/27/2014,25887,6.3
1/28/2014,26673,7.300000000000001
1/29/2014,14518,4.25
1/30/2014,23154,3.7
1/31/2014,19405,4.649999999999999
02/01/2014,25159,6.85
02/02/2014,33077,7.35
02/03/2014,27657,7
02/04/2014,25989,7.5
02/05/2014,36055,8.550000000000001
02/06/2014,31593,7.7
02/07/2014,26208,7.3
02/08/2014,19651,7.899999999999999
02/09/2014,24196,6.2
02/10/2014,26155,7.850000000000001
02/11/2014,22661,6.800000000000001
02/12/2014,22045,7.300000000000001
2/13/2014,26049,6.199999999999999
2/14/2014,16873,8.600000000000001
2/15/2014,20139,8.6
2/16/2014,38338,7.15
2/17/2014,25776,9.199999999999999
2/18/2014,23831,7.6
2/19/2014,26381,8.25
2/20/2014,24094,9.35
2/21/2014,28030,8.399999999999999
2/22/2014,35970,9.550000000000001
2/23/2014,28353,11
2/24/2014,29084,12.2
2/25/2014,25315,8.4
2/26/2014,29274,9.050000000000001
2/27/2014,25607,7.85
2/28/2014,18148,6.550000000000001
03/01/2014,27007,6.15
03/02/2014,20218,9.199999999999999
03/03/2014,21785,6.75
03/04/2014,25674,6.75
03/05/2014,28760,8.799999999999999
03/06/2014,28087,10.95
03/07/2014,29589,11.65
03/08/2014,36641,11.7
03/09/2014,58498,13.4
03/10/2014,29202,10.15
03/11/2014,26547,9.550000000000001
03/12/2014,31109,11.05
3/13/2014,31311,12.1
3/14/2014,34113,11.95
3/15/2014,42499,14.35
3/16/2014,59257,15.75
3/17/2014,31719,11.55
3/18/2014,28340,11.9
3/19/2014,30567,12.45
3/20/2014,26934,12
3/21/2014,28862,9.949999999999999
3/22/2014,27331,8.85
3/23/2014,30041,7.95
3/24/2014,28809,8.85
3/25/2014,21566,8
3/26/2014,23427,5.2
3/27/2014,26624,8.949999999999999
3/28/2014,29297,10.7
3/29/2014,42218,15.7
3/30/2014,45733,16.95
3/31/2014,31971,13.5
04/01/2014,30206,14.05
04/02/2014,29747,15.8
04/03/2014,28929,15.3
04/04/2014,29272,12.5
04/05/2014,28289,14.15
04/06/2014,19332,14.25
04/07/2014,21533,12.65
04/08/2014,27014,10.9
04/09/2014,30492,13.15
04/10/2014,29914,14.5
04/11/2014,30354,12.95
04/12/2014,28332,12.25
4/13/2014,37021,13.7
4/14/2014,32752,13.2
4/15/2014,30414,10.85
4/16/2014,31820,11.85
4/17/2014,28304,14.5
4/18/2014,23630,10.05
4/19/2014,23595,11.35
4/20/2014,8467,10.1
4/21/2014,23379,15.45
4/22/2014,22961,13.15
4/23/2014,27858,14.6
4/24/2014,29758,14.9
4/25/2014,21745,10.35
4/26/2014,27728,13.3
4/27/2014,25054,13.55
4/28/2014,33536,15.25
4/29/2014,46854,13.1
4/30/2014,50355,15
05/01/2014,14699,12.9
05/02/2014,23017,10.1
05/03/2014,28972,11.55
05/04/2014,31175,13.6
05/05/2014,32867,16.45
05/06/2014,29608,15.9
05/07/2014,25725,15.25
05/08/2014,17119,13.75
05/09/2014,26142,15.45
05/10/2014,17786,14.35
05/11/2014,16642,12.45
05/12/2014,25447,12.9
5/13/2014,23205,13.05
5/14/2014,30455,15.15
5/15/2014,30996,16.6
5/16/2014,31443,17.85
5/17/2014,34996,18.6
5/18/2014,41150,18.6
5/19/2014,36066,22.3
5/20/2014,30756,16.9
5/21/2014,30713,16.95
5/22/2014,27158,15.6
5/23/2014,26472,14.5
5/24/2014,17164,13.5
5/25/2014,31455,14.15
5/26/2014,11708,12.25
5/27/2014,13203,12.2
5/28/2014,19587,13.75
5/29/2014,25738,17.5
5/30/2014,27123,13.8
5/31/2014,32098,16.35
06/01/2014,34537,19.3
06/02/2014,29052,18.1
06/03/2014,23254,16.45
06/04/2014,20218,11.05
06/05/2014,27381,16.2
06/06/2014,30489,20.4
06/07/2014,25412,19.15
06/08/2014,41817,21.75
06/09/2014,29745,20.9
06/10/2014,31789,18.6
06/11/2014,30870,18.7
06/12/2014,31559,21.85
6/13/2014,32579,23.4
6/14/2014,27803,18.35
6/15/2014,27231,15.95
6/16/2014,27372,15.9
6/17/2014,29811,17.65
6/18/2014,27612,19.05
6/19/2014,28522,18.3
6/20/2014,30024,19.8
6/21/2014,36014,20.8
6/22/2014,39105,21.75
6/23/2014,30481,21.1
6/24/2014,30111,20.7
6/25/2014,30856,18.6
6/26/2014,27969,18.25
6/27/2014,29180,19.2
6/28/2014,17118,16.05
6/29/2014,25096,16.45
6/30/2014,27852,18.1
07/01/2014,29471,19.55
07/02/2014,30087,21.25
07/03/2014,31071,22.55
07/04/2014,30523,22.05
07/05/2014,22942,19.05
07/06/2014,27236,17.3
07/07/2014,28099,15.5
07/08/2014,26177,15.15
07/09/2014,28569,19
07/10/2014,23121,18
07/11/2014,21984,17.4
07/12/2014,32151,22.85
7/13/2014,29061,21.45
7/14/2014,29831,21.7
7/15/2014,30465,23.2
7/16/2014,31118,24.35
7/17/2014,30512,25.35
7/18/2014,32249,27.4
7/19/2014,31063,25
7/20/2014,30046,23.35
7/21/2014,29846,22.75
7/22/2014,31962,23
7/23/2014,31201,24.65
7/24/2014,30496,25.3
7/25/2014,25340,22.65
7/26/2014,36674,25.35
7/27/2014,34861,22.85
7/28/2014,28046,20.35
7/29/2014,31477,23.65
7/30/2014,31587,21.95
7/31/2014,30155,22.35
08/01/2014,34168,21.4
08/02/2014,34799,20.6
08/03/2014,41085,20.95
08/04/2014,38577,21.5
08/05/2014,34696,21.5
08/06/2014,32737,22.2
08/07/2014,36413,22.55
08/08/2014,29214,20.45
08/09/2014,43373,20.6
08/10/2014,23472,19.1
08/11/2014,30684,17.25
08/12/2014,29656,15.7
8/13/2014,32028,19.85
8/14/2014,23279,17.5
8/15/2014,27723,17.65
8/16/2014,43150,18.75
8/17/2014,39076,17.7
8/18/2014,29752,16.95
8/19/2014,30064,14.2
8/20/2014,31126,14.6
8/21/2014,28440,16.15
8/22/2014,29012,16.7
8/23/2014,27378,14.6
8/24/2014,30261,16.45
8/25/2014,5964,16
8/26/2014,15686,15.75
8/27/2014,27275,18
8/28/2014,27227,19
8/29/2014,27621,18.5
8/30/2014,28118,17.5
8/31/2014,32534,18
09/01/2014,25139,17
09/02/2014,31346,19.5
09/03/2014,30544,20
09/04/2014,29412,18.5
09/05/2014,30633,18
09/06/2014,31648,19
09/07/2014,36797,17.5
09/08/2014,33838,17.5
09/09/2014,32035,18
09/10/2014,30996,17
09/11/2014,29270,15.5
09/12/2014,32473,18.8
9/13/2014,32325,18.6
9/14/2014,34109,18.45
9/15/2014,33489,18.3
9/16/2014,31893,19.9
9/17/2014,32219,18.3
9/18/2014,31849,22.15
9/19/2014,32184,22
9/20/2014,29330,17.75
9/21/2014,35762,15.3
9/22/2014,32139,13.95
9/23/2014,30957,15.45
9/24/2014,27270,15.5
9/25/2014,29279,16.2
9/26/2014,30967,17.1
9/27/2014,33140,17.85
9/28/2014,40601,19.5
9/29/2014,28941,16.4
9/30/2014,31709,18.9
10/01/2014,30040,18.5
10/02/2014,33297,17.25
10/03/2014,35932,18.35
10/04/2014,21968,12.1
10/05/2014,42387,11.45
10/06/2014,24051,12
10/07/2014,28149,11.05
10/08/2014,21617,14.4
10/09/2014,23963,15.05
10/10/2014,30792,15
10/11/2014,35297,12.95
10/12/2014,29528,12.5
10/13/2014,13137,13.6
10/14/2014,25493,13.35
10/15/2014,23297,14.35
10/16/2014,28349,15.7
10/17/2014,31015,17.75
10/18/2014,33482,18.45
10/19/2014,38995,17.05
10/20/2014,31233,14.85
10/21/2014,22047,11.8
10/22/2014,28058,11.75
10/23/2014,28090,15.25
10/24/2014,27563,15.7
10/25/2014,34731,13.1
10/26/2014,33896,13.9
10/27/2014,33256,14.95
10/28/2014,31527,16.45
10/29/2014,21302,13.15
10/30/2014,29170,14.85
10/31/2014,34474,18.2
11/01/2014,48784,15.1
11/02/2014,26308,13.15
11/03/2014,25774,7.05
11/04/2014,25373,8.4
11/05/2014,29228,7.75
11/06/2014,29124,7.199999999999999
11/07/2014,29015,10
11/08/2014,26691,12.25
11/09/2014,39878,9.199999999999999
11/10/2014,32620,10.9
11/11/2014,31247,12.4
11/12/2014,25978,11
11/13/2014,28655,12.1
11/14/2014,23215,10.3
11/15/2014,34867,9.75
11/16/2014,29514,10.3
11/17/2014,24643,9.149999999999999
11/18/2014,28102,10.5
11/19/2014,30058,9.5
11/20/2014,29898,9.100000000000001
11/21/2014,26041,7.9
11/22/2014,27985,12.7
11/23/2014,9963,8
11/24/2014,29788,4.8
11/25/2014,26214,6.55
11/26/2014,24081,8.949999999999999
11/27/2014,27509,10.5
11/28/2014,28954,11.75
11/29/2014,37094,10.1
11/30/2014,33018,10.25
12/01/2014,39386,6.85
12/02/2014,31899,7.399999999999999
12/03/2014,35886,6.600000000000001
12/04/2014,30020,3.7
12/05/2014,36022,3.7
12/06/2014,36191,3.45
12/07/2014,29329,6.550000000000001
12/08/2014,37050,5.15
12/09/2014,35283,4.25
12/10/2014,35368,7.149999999999999
12/11/2014,34552,8
12/12/2014,32068,5.7
12/13/2014,37874,3
12/14/2014,33093,5.25
12/15/2014,36111,6.600000000000001
12/16/2014,34022,3.6
12/17/2014,31236,12.15
12/18/2014,34778,13.25
12/19/2014,34443,7.45
12/20/2014,30455,7.75
12/21/2014,27026,9.699999999999999
12/22/2014,29182,12.4
12/23/2014,24372,11.85
12/24/2014,14654,7.1
12/25/2014,58648,5.35
12/26/2014,12030,3.25
12/27/2014,13153,3.25
12/28/2014,21264,1.85
12/29/2014,19508,1.3
12/30/2014,19306,1.15
12/31/2014,18064,1.9
01/01/2015,12601,9.550000000000001
01/02/2015,20796,5.7
01/03/2015,10833,3.3
01/04/2015,20337,1.4
01/05/2015,28080,7.949999999999999
01/06/2015,26790,5.899999999999999
01/07/2015,29767,6.65
01/08/2015,20650,8
01/09/2015,30093,13.35
01/10/2015,27867,9.5
01/11/2015,31975,6.699999999999999
01/12/2015,23677,11.05
1/13/2015,32186,7
1/14/2015,31414,6
1/15/2015,30258,7.45
1/16/2015,30892,3.25
1/17/2015,28906,3.4
1/18/2015,28992,1.3
1/19/2015,31621,1.85
1/20/2015,30124,.8500000000000001
1/21/2015,30361,3.4
1/22/2015,30640,1.55
1/23/2015,29789,1.15
1/24/2015,33196,3.2
1/25/2015,33073,3.85
1/26/2015,31153,7
1/27/2015,32468,6.6
1/28/2015,28620,6.75
1/29/2015,27990,4.35
1/30/2015,28840,3.7
1/31/2015,19410,3.3
02/01/2015,22827,3.9
02/02/2015,28443,0.4
02/03/2015,23607,2.55
02/04/2015,26013,3.4
02/05/2015,25614,3.3
02/06/2015,26857,3.65
02/07/2015,23056,3.95
02/08/2015,31924,4.399999999999999
02/09/2015,31435,6.1
02/10/2015,28738,5.65
02/11/2015,28132,4.9
02/12/2015,28028,3.45
2/13/2015,22636,7.449999999999999
2/14/2015,25321,7.45
2/15/2015,34435,5.85
2/16/2015,21588,7
2/17/2015,29763,5.4
2/18/2015,29842,6.7
2/19/2015,20418,7.75
2/20/2015,26650,4.6
2/21/2015,28492,4.65
2/22/2015,18377,4.45
2/23/2015,28493,6.35
2/24/2015,27942,7.699999999999999
2/25/2015,25546,9.9
2/26/2015,24047,8.35
2/27/2015,31098,6.8
2/28/2015,23614,8.5
03/01/2015,26241,8.949999999999999
03/02/2015,25848,6.4
03/03/2015,25704,7.15
03/04/2015,27060,6.149999999999999
03/05/2015,27315,8.5
03/06/2015,29806,9.6
03/07/2015,38292,11.9
03/08/2015,33500,10.45
03/09/2015,27965,8.949999999999999
03/10/2015,29834,10.05
03/11/2015,30418,10.8
03/12/2015,30975,11.9
3/13/2015,30150,8.800000000000001
3/14/2015,25188,7.399999999999999
3/15/2015,17799,6.550000000000001
3/16/2015,23009,6.899999999999999
3/17/2015,27757,10.05
3/18/2015,29303,8.25
3/19/2015,26490,7.25
3/20/2015,29642,9.1
3/21/2015,22461,7.45
3/22/2015,31091,6.05
3/23/2015,29666,9.5
3/24/2015,25818,8
3/25/2015,28359,6
3/26/2015,22293,9.699999999999999
3/27/2015,30952,10.05
3/28/2015,26489,13
3/29/2015,14866,11.6
3/30/2015,25606,9.899999999999999
3/31/2015,24450,10.25
04/01/2015,23471,9.550000000000001
04/02/2015,22489,9.25
04/03/2015,11825,10.95
04/04/2015,14677,8.6
04/05/2015,22347,9.800000000000001
04/06/2015,28228,12.7
04/07/2015,28795,14.1
04/08/2015,30591,14.25
04/09/2015,31191,14.4
04/10/2015,33179,16.45
04/11/2015,26955,11.4
04/12/2015,33416,14.15
4/13/2015,30926,13.35
4/14/2015,33944,17.65
4/15/2015,37326,20.9
4/16/2015,30169,13.85
4/17/2015,30795,12.15
4/18/2015,31631,12.15
4/19/2015,22565,9.75
4/20/2015,35242,14.1
4/21/2015,34185,14.5
4/22/2015,32205,12.2
4/23/2015,32388,13.35
4/24/2015,33164,15.1
4/25/2015,26943,15.2
4/26/2015,22162,8.199999999999999
4/27/2015,33652,11
4/28/2015,31163,11.15
4/29/2015,25893,10.6
4/30/2015,31302,12.3
05/01/2015,24917,11.25
05/02/2015,19870,12
05/03/2015,19414,16.95
05/04/2015,25241,15.65
05/05/2015,23476,14.25
05/06/2015,21106,12.9
05/07/2015,26567,14.2
05/08/2015,22566,15.15
05/09/2015,24732,14.55
05/10/2015,29405,15.55
05/11/2015,31720,17.5
05/12/2015,29886,14.25
5/13/2015,31672,16.3
5/14/2015,13287,9.550000000000001
5/15/2015,27133,13.2
5/16/2015,28885,15.7
5/17/2015,28573,14.65
5/18/2015,22819,12.75
5/19/2015,25004,11.3
5/20/2015,26305,12.05
5/21/2015,29613,17.15
5/22/2015,28031,16.95
5/23/2015,21162,15.15
5/24/2015,27429,18.3
5/25/2015,27685,15
5/26/2015,30677,16.85
5/27/2015,31299,16.8
5/28/2015,29230,15.25
5/29/2015,21788,11.75
5/30/2015,25944,14.65
5/31/2015,13651,12.85
06/01/2015,23291,13.7
06/02/2015,21414,16.45
06/03/2015,26760,15.5
06/04/2015,30208,20.15
06/05/2015,27465,19.2
06/06/2015,27044,16.3
06/07/2015,32396,17.75
06/08/2015,27322,15.55
06/09/2015,25498,13.5
06/10/2015,26914,16.6
06/11/2015,29639,20.95
06/12/2015,27694,22.2
6/13/2015,24964,17.5
6/14/2015,22997,15.45
6/15/2015,28951,16.6
6/16/2015,29074,20.15
6/17/2015,29097,21.4
6/18/2015,29546,19.1
6/19/2015,28341,18.4
6/20/2015,21665,17.9
6/21/2015,27702,18.5
6/22/2015,24754,16
6/23/2015,28669,18.1
6/24/2015,29363,20.65
6/25/2015,29510,21.55
6/26/2015,29150,22.9
6/27/2015,30081,21.85
6/28/2015,23365,19.05
6/29/2015,32702,22.65
6/30/2015,33150,26.45
07/01/2015,30378,31.15
07/02/2015,26675,22.5
07/03/2015,30617,23.6
07/04/2015,31211,22.45
07/05/2015,25237,20.1
07/06/2015,29059,20.6
07/07/2015,27352,20.4
07/08/2015,29669,19.6
07/09/2015,50650,20
07/10/2015,33142,23.75
07/11/2015,34445,22.85
07/12/2015,19777,19.3
7/13/2015,20640,18.65
7/14/2015,25525,20.05
7/15/2015,24666,20.85
7/16/2015,27426,21.95
7/17/2015,29733,21.65
7/18/2015,31379,19.9
7/19/2015,31109,20.3
7/20/2015,23977,20.15
7/21/2015,29376,22.1
7/22/2015,26948,20.3
7/23/2015,27239,19.45
7/24/2015,12341,14.2
7/25/2015,26582,18.15
7/26/2015,10502,14.5
7/27/2015,23932,18.35
7/28/2015,25996,17.25
7/29/2015,26143,16.75
7/30/2015,25133,14.65
7/31/2015,28227,17.15
08/01/2015,38281,16.6
08/02/2015,41171,17
08/03/2015,33167,20.15
08/04/2015,31049,18.35
08/05/2015,31783,18.3
08/06/2015,52746,20.3
08/07/2015,32674,21.8
08/08/2015,34620,23.3
08/09/2015,38390,23.3
08/10/2015,33157,20.3
08/11/2015,28324,19.3
08/12/2015,29992,19.9
8/13/2015,21577,19.55
8/14/2015,21038,19.3
8/15/2015,30002,15.85
8/16/2015,29128,18.05
8/17/2015,33484,19.3
8/18/2015,28475,17.1
8/19/2015,25955,17.95
8/20/2015,27055,19.7
8/21/2015,29789,22.55
8/22/2015,39278,26.2
8/23/2015,25584,17.95
8/24/2015,16282,15.8
8/25/2015,23238,16.35
8/26/2015,19485,17.15
8/27/2015,25389,15.85
8/28/2015,27204,18
8/29/2015,20033,19.15
8/30/2015,23675,18.45
8/31/2015,9016,15.25
09/01/2015,21077,15.6
09/02/2015,24395,16.1
09/03/2015,24881,14.45
09/04/2015,25184,14.75
09/05/2015,20472,13.85
09/06/2015,30540,15.2
09/07/2015,28101,14.9
09/08/2015,26976,14.7
09/09/2015,26805,16.4
09/10/2015,28687,18.25
09/11/2015,29184,19.5
09/12/2015,26527,18.05
9/13/2015,27215,15.2
9/14/2015,22807,15.4
9/15/2015,23149,15.7
9/16/2015,15078,13.95
9/17/2015,25780,15.5
9/18/2015,25324,16.3
9/19/2015,30793,14.8
9/20/2015,32396,16.45
9/21/2015,20951,13.2
9/22/2015,16804,12.75
9/23/2015,27456,15.35
9/24/2015,23531,15.85
9/25/2015,29455,12.75
9/26/2015,29952,15
9/27/2015,30973,16.05
9/28/2015,29290,16.1
9/29/2015,28242,16.35
9/30/2015,28198,15.85
10/01/2015,30182,16
10/02/2015,32637,14
10/03/2015,32572,12.95
10/04/2015,37107,14.9
10/05/2015,19818,16.35
10/06/2015,22358,17.35
10/07/2015,25430,12.95
10/08/2015,29322,13.5
10/09/2015,31346,13.45
10/10/2015,33059,14.35
10/11/2015,34477,13
10/12/2015,29913,12.25
10/13/2015,27315,11.5
10/14/2015,27173,11.25
10/15/2015,26865,11.4
10/16/2015,27592,12.6
10/17/2015,27327,11.95
10/18/2015,28663,14
10/19/2015,28617,11.9
10/20/2015,28323,11.2
10/21/2015,16817,12.2
10/22/2015,26393,12.1
10/23/2015,27771,12.15
10/24/2015,18970,10.85
10/25/2015,29022,8.15
10/26/2015,29050,14.3
10/27/2015,28032,16
10/28/2015,21167,13
10/29/2015,23779,13.65
10/30/2015,22003,14.05
10/31/2015,30854,14
11/01/2015,36787,9.449999999999999
11/02/2015,31361,11.2
11/03/2015,32081,12.1
11/04/2015,23807,13.6
11/05/2015,24469,14.55
11/06/2015,26772,15.6
11/07/2015,22095,14.5
11/08/2015,30164,13.85
11/09/2015,31744,13.1
11/10/2015,30521,15.4
11/11/2015,30194,14
11/12/2015,28831,13.05
11/13/2015,26474,9.15
11/14/2015,13195,11.15
11/15/2015,28181,15.05
11/16/2015,29563,12.9
11/17/2015,24637,14.7
11/18/2015,26745,13.8
11/19/2015,23608,10.6
11/20/2015,27061,7.85
11/21/2015,18857,4
11/22/2015,20996,3.600000000000001
11/23/2015,26655,3.85
11/24/2015,22107,8.399999999999999
11/25/2015,26275,8.1
11/26/2015,26532,9.449999999999999
11/27/2015,24621,10.9
11/28/2015,24234,6.7
11/29/2015,18197,12.05
11/30/2015,24219,12.4
12/01/2015,37939,13.55
12/02/2015,38070,12.75
12/03/2015,37623,12.2
12/04/2015,39486,9.6
12/05/2015,33300,12.3
12/06/2015,34486,13.3
12/07/2015,39258,12.15
12/08/2015,33442,10.95
12/09/2015,37721,7.600000000000001
12/10/2015,33571,10.75
12/11/2015,35393,8.75
